kelime,sıklık
başladık,3
konuşacağız,3
zammı,3
dolarlık,3
sefer,3
kimse,3
işsizlik,3
kıdem,3
bağkur,3
sağlık,3
sigortası,3
tarafından,2
sizler,2
medya,2
stüdyomuzda,2
gazetesi,2
müdürü,2
yüksekti,2
açıkladığı,2
isterim,2
söylediğin,2
konuşuluyor,2
yorumlar,2
yıla,2
bakıyorsunuz,2
artışlar,2
yapılmış,2
netice,2
türki,2
işin,2
lük,2
alınsın,2
refah,2
artışa,2
rakamın,2
orta,2
üzerine,2
ler,2
altında,2
akşam,2
anlatmaya,2
beri,2
yetmez,2
komisyon,2
bakmak,2
kabul,2
söz,2
gereken,2
olmalı,2
ver,2
türkiyede,2
gerçek,2
çıkıyor,2
işverene,2
önceliği,2
paraların,2
alım,2
anda,2
inşallah,2
sonraki,2
verilen,2
zamın,2
tonla,2
gücü,2
değerlendirirken,2
gerçekleşmesi,2
çalışıyorum,2
mücadeleyi,2
enflasyonuna,2
tarafı,2
çalışıyor,2
liradan,2
çıktı,2
savunmak,2
dediğim,2
altına,2
katı,2
alıyor,2
çalışanları,2
rakamları,2
yan,2
geldiğinde,2
piyasalardaki,2
hareketliliği,2
göreceğiz,2
artışı,2
arttırdığını,2
durumda,2
adam,2
çılgınlar,2
alacak,2
birini,2
değişmiyor,2
yapıyor,2
şeye,2
ürün,2
fırsatçıları,2
alışveriş,2
marketler,2
herkes,2
bak,2
göz,2
cezaları,2
yapıp,2
sağ,2
olun,2
emre,2
gülşen,2
birazdan,2
uluslararası,2
ilişkiler,2
fırat,2
bulduk,2
gazeteci,2
gündemi,2
süreçte,2
senaryo,2
tahminler,2
gerek,2
arada,2
miyiz,2
beklentim,2
olduğunu,2
beklentisinin,2
istedim,2
olsaydı,2
yeterli,2
cumhurbaşkanı,2
edeceğini,2
düşünüyorum,2
düşünmüyorum,2
olduğu,2
girecek,2
zammın,2
beraber,2
başta,2
etiket,2
itibaren,2
içerisinde,2
bununla,2
zamlar,2
tatili,2
aynı,2
fırsatçı,2
kumaşı,2
bozuk,2
kesim,2
lir,2
ona,2
birçok,2
geçti,2
söylemek,2
örneğin,2
haberin,2
milyon,2
günlük,2
liraydı,2
bakmamız,2
tarafının,2
ayağında,2
programı,2
programında,2
başka,2
covid,2
oranında,2
sabit,2
kalem,2
birazcık,2
diyebiliriz,2
yetersiz,2
kalemler,2
geçmiş,2
muhalefet,2
sendikaları,2
zamana,2
yürütüyor,2
lardı,2
yatırımcı,2
çekmemiz,2
verebiliriz,2
yapmıyor,2
maaşı,2
tazminatı,2
idari,2
ına,2
meydana,2
tutarı,2
askerlik,2
doğum,2
eski,2
yurt,2
dışı,2
uygulanacak,1
çalışma,1
bakanı,1
vedat,1
ışıkkan,1
soru,1
görüşlerinizi,1
paylaşabilirsiniz,1
açıklanması,1
karşılandı,1
yorumlamak,1
detayları,1
öğreneceğiz,1
uzman,1
konuklarımızla,1
öncesinde,1
tahkim,1
yayınımızda,1
oranları,1
sendikalarının,1
yorumunuzu,1
konuşulmuştu,1
neredeyse,1
aydır,1
doğrusu,1
işlemişti,1
önceki,1
kullanarak,1
yapmıştık,1
enflasyonun,1
artışta,1
biliyorsun,1
andığında,1
benzer,1
işlerse,1
lar,1
oluşmuştu,1
matematikten,1
yola,1
çıkarak,1
belirlenmişti,1
hesaplanmıştır,1
diyeyim,1
noktada,1
açıklaması,1
sonu,1
baz,1
üstüne,1
puanlık,1
payı,1
konulsun,1
kümülatif,1
açıkladılar,1
tartışmaları,1
yapılırken,1
dünyasından,1
gelen,1
açıklamalar,1
gerçekleşecek,1
dikkate,1
yolu,1
bulunsun,1
teklif,1
masada,1
hesaplamalar,1
yapıyorduk,1
ortası,1
ediyordu,1
işlemiş,1
çıkan,1
ortaya,1
çıkmış,1
yayınında,1
analizi,1
yaptım,1
benim,1
sözümü,1
cümlemi,1
alıp,1
etmişler,1
meramımı,1
çalışıyoruz,1
söylemiş,1
baştan,1
bakarsınız,1
görürseniz,1
söylüyor,1
açıklıyor,1
rakamdan,1
yasal,1
veremezsin,1
vermen,1
hiçbir,1
etmezsiniz,1
gönülde,1
isti,1
sonuçta,1
çalışana,1
ödenecek,1
ödenebilecek,1
dışında,1
işverenlerde,1
uyguluyor,1
eleştirilmesi,1
tartışılması,1
noktalar,1
aynen,1
eleştiriyorum,1
anlıyoruz,1
çalışanlara,1
gerçeğe,1
geçiyordur,1
aradaki,1
nereden,1
oluşuyor,1
beyanda,1
beyan,1
maaşlar,1
bordroya,1
yansıt,1
kurumuna,1
bildiriliyor,1
kalan,1
kısım,1
elden,1
veriliyor,1
gizli,1
kayıt,1
dışılık,1
diyorum,1
ücretlim,1
beğenirsiniz,1
beğenmezsiniz,1
beğenmek,1
verilmesi,1
derseniz,1
sınır,1
çizmiş,1
tekil,1
ask,1
görmemek,1
brüt,1
önceliğimiz,1
hükümet,1
kazanmamız,1
gücünün,1
artmasını,1
istiyorsak,1
başımızda,1
belasını,1
yenmemiz,1
döneme,1
enflasyonda,1
trendi,1
öngörüler,1
tutarsa,1
ondan,1
haneleri,1
görme,1
ihtimalimiz,1
paranın,1
çarşıya,1
pazara,1
gittiğiniz,1
paranız,1
olsa,1
halde,1
dediğiniz,1
odaklı,1
değerlendirmek,1
yayının,1
başında,1
söylediniz,1
haber,1
ekranlarında,1
ajansında,1
açıklandığında,1
ettiniz,1
civarındaydı,1
rakamdı,1
muhtemel,1
oranın,1
yorum,1
yaptınız,1
yöntemin,1
seçilmesinde,1
öncelik,1
hükümetin,1
başaramazsak,1
versem,1
düşürelim,1
alınan,1
zamların,1
yıllara,1
yöntem,1
uygulanmış,1
bakılarak,1
nokta,1
bulundu,1
taraflı,1
düşünmek,1
yandan,1
şirketleri,1
düşünmeyin,1
köşedeki,1
lokantayı,1
düşünün,1
işçisi,1
bugüne,1
işçilerin,1
liraya,1
küçük,1
işletmelerde,1
istihdamı,1
koruyabilmek,1
işletmelerin,1
yaşaması,1
denge,1
bulmaya,1
komisyonu,1
söylemiyorum,1
komisyonun,1
belirlediği,1
denen,1
meselenin,1
fotoğrafını,1
çekmeye,1
büyükşehirlerde,1
kiralar,1
başlıyor,1
işverenlerimizin,1
elini,1
taşın,1
koyarak,1
vermek,1
yerine,1
belirlemesi,1
tüikin,1
araştırması,1
hıı,1
bugünkü,1
layla,1
alanların,1
çoğunluk,1
olmaktan,1
çıkmalı,1
belir,1
işsizin,1
hanımını,1
bileyim,1
rapor,1
parası,1
alanı,1
bağ,1
kurulusunu,1
herkesi,1
ilgilendiriyor,1
türkiyenin,1
toplu,1
sözleşmesi,1
yana,1
anılıyor,1
dönemleri,1
konuşulmaya,1
başlandığında,1
itibariyla,1
herkesin,1
ettiği,1
konusu,1
yorumlanmalı,1
dahil,1
ederek,1
bakmalıyız,1
formülize,1
matematiğini,1
düşüncemi,1
cümleyi,1
tekrarlıyorum,1
tekrarlayın,1
tci,1
alışverişe,1
gidecek,1
araba,1
arsa,1
yükseltecek,1
şekliyle,1
değerlendirilmesini,1
bulmuyorum,1
itibar,1
emek,1
sektörlere,1
baksanız,1
ücretlerin,1
maliyetler,1
içindeki,1
oluşturmuyor,1
maliyet,1
kalemlerinin,1
çoğu,1
artmadığı,1
kur,1
enerji,1
verenimiz,1
maliyetlerine,1
hizmetlerine,1
halbuki,1
yapması,1
ayrıca,1
nor,1
konumuz,1
lanın,1
olmayacak,1
ağasını,1
konuşmadan,1
şunlar,1
değiştirmeye,1
etmemiz,1
azdıran,1
insanlar,1
şubat,1
alacaklar,1
parayı,1
emekliye,1
memura,1
yapı,1
fırsata,1
çevirmeye,1
çalışanlar,1
kuruşa,1
dikenlerle,1
ticaret,1
bakanlığı,1
düzenlemeyle,1
arttırdı,1
denetimlerde,1
sıkılaşır,1
teşhir,1
edilir,1
tam,1
anlamıyla,1
kazandığımız,1
refahı,1
çalışanın,1
ücretlinin,1
hayatına,1
aks,1
ettirmiş,1
olacağız,1
değerlendirme,1
izden,1
dolayı,1
oldukça,1
gündü,1
olacağa,1
benziyor,1
yorumlarınız,1
edelim,1
teşekkürler,1
takvim,1
rakamlarını,1
değerlendirdi,1
konuşmaya,1
edeceğiz,1
konuklarımız,1
sayın,1
öncelikle,1
merab,1
yorumlarını,1
alacağım,1
konuklarım,1
demek,1
demirkol,1
day,1
genç,1
değerlendireceğiz,1
ortadoğuda,1
yaşanan,1
gelişmelere,1
sıcağı,1
sıcağın,1
hoca,1
sizi,1
davet,1
etmek,1
dönemi,1
gündeme,1
yüzdeler,1
tahminlerin,1
gönül,1
yüzde,1
lerin,1
yüksekte,1
olmasını,1
istiyordu,1
kurmayları,1
işverenler,1
toplantıları,1
yaptıktan,1
karar,1
durdular,1
söyleyebilir,1
kesin,1
yorumu,1
yapabilir,1
henüz,1
cumhurbaşkanımız,1
tweet,1
atana,1
paylaşana,1
cumhurbaşkanımızın,1
biliyorsunuz,1
paya,1
dokunuşu,1
kendisi,1
duyunca,1
ihtimal,1
görmüyorum,1
hayatımızda,1
yaptı,1
yakından,1
takip,1
yorumlarımızı,1
beklentileri,1
yaparken,1
akım,1
yorumları,1
biliyoruz,1
edilen,1
süreçten,1
geçiyoruz,1
hele,1
duyduk,1
erdeme,1
sormak,1
fırsatçıların,1
harekete,1
geçeceğini,1
etiketlerde,1
yansımış,1
görecektik,1
fiyatlarda,1
değerlendirmenizi,1
yalnız,1
erdoğanın,1
öbürsü,1
konuda,1
tip,1
durumlarda,1
adalet,1
terazisini,1
ölçen,1
tartan,1
isim,1
kalacağını,1
intiba,1
iktisad,1
mız,1
zayıf,1
pul,1
meselelerine,1
değilim,1
bilgim,1
cumhurbaşkanının,1
duyulmasıyla,1
sahipleri,1
olmak,1
üzere,1
kesimler,1
adıyla,1
bildiğimiz,1
grubu,1
yenilemeye,1
fiyatlarını,1
yapmak,1
isteyen,1
varsa,1
pazartesi,1
hissedecek,1
itibari,1
geneldir,1
kulakları,1
çınlasın,1
mahallede,1
bakkal,1
abimiz,1
vardır,1
sabah,1
gelir,1
belirli,1
ürünler,1
gruplarına,1
gruplardır,1
zikretmiş,1
kesimlerle,1
başlar,1
gıdayla,1
gıdanın,1
gofret,1
neyle,1
standarttır,1
yapamadıkları,1
zamları,1
öncesi,1
sonrası,1
yansıtacak,1
müdahaleye,1
rağmen,1
olacağını,1
şubatta,1
sömestr,1
bilinen,1
kapanmasında,1
yazın,1
açılmasıyla,1
yılbaşına,1
senedeki,1
senaryoyu,1
sonuna,1
gene,1
bildiğiniz,1
grup,1
kibar,1
ifadeyle,1
rütük,1
terbiyesine,1
sahip,1
insan,1
olduğum,1
etmeyecek,1
askeri,1
ayarlayıp,1
ilanlarına,1
ilanının,1
askıda,1
görüyorsunuz,1
fiyat,1
bugünden,1
göreceksiniz,1
gece,1
ilanlar,1
güncellenip,1
zamlı,1
kiralarına,1
yansıtılacak,1
ilgili,1
icaret,1
bakanlığın,1
çalışmaları,1
sizleri,1
soracağım,1
meselesinde,1
olmamız,1
caydırıcı,1
nitelikte,1
bakın,1
caydırıcılık,1
tahir,1
şubesine,1
kesmeniz,1
hükmü,1
türkiyedeki,1
şubelerini,1
lisansını,1
iptal,1
etmeye,1
kalktığınız,1
ağır,1
değişimi,1
parmakları,1
kırılma,1
aşamasına,1
yapamıyoruz,1
şubesi,1
kestiğiniz,1
şubesinden,1
çikolataya,1
neye,1
cirosundan,1
dağıtıyor,1
televizyonlarda,1
söylüyoruz,1
caydırıcılığı,1
koyacak,1
hali,1
kimsenin,1
inisiyatif,1
bırakılmıyor,1
madem,1
kurumda,1
gücünü,1
göstermek,1
zorunda,1
lehine,1
olacağına,1
tarafa,1
yönelik,1
düzenleme,1
olması,1
konuşmamızın,1
temelinde,1
finans,1
okur,1
yazarlığı,1
kavramın,1
diyoruz,1
zamlara,1
otomatik,1
eklenecek,1
ettiğimiz,1
süreç,1
yaşıyoruz,1
ülkemiz,1
gerçekten,1
badireler,1
ekonomiye,1
olumsuz,1
yönde,1
katkıları,1
önünde,1
bulundurarak,1
başlıkta,1
incelememiz,1
ayrı,1
inceleyecek,1
beklenti,1
neydi,1
liralık,1
talebi,1
kamuoyuyla,1
paylaşması,1
olmazdı,1
haliy,1
beklentiyi,1
tahminleri,1
bandındayız,1
dedik,1
paylaşılan,1
yılı,1
tutulması,1
gerekiyordu,1
tutulmazsa,1
oranını,1
göremeyiz,1
yakalayamayız,1
kıyaslamam,1
yiyecek,1
bizde,1
üzerindeki,1
yük,1
yakacak,1
giyim,1
sudur,1
enflasyonunda,1
haliyle,1
veriler,1
verecek,1
veriyorum,1
dörtlük,1
ilerlemeye,1
debir,1
çıkabilir,1
riskli,1
bölgedeyiz,1
coğrafi,1
sıkıntı,1
diyelim,1
değildi,1
birden,1
hayatımıza,1
girdi,1
yaptık,1
belirliyordu,1
eylül,1
dönem,1
yaparsanız,1
tutturamazsın,1
çıkar,1
etkiliyor,1
kaleminin,1
pay,1
emekli,1
memur,1
buradaki,1
ını,1
oluşturur,1
diğerleri,1
giyecek,1
kullandığımız,1
ısınma,1
giderleri,1
yüzlerce,1
çoğunluğunu,1
artışları,1
oluşturuyor,1
kaldığını,1
değerlendirecek,1
işverenlerin,1
tamamıyla,1
istediği,1
değerlendiriyorlar,1
dolara,1
ulaşmış,1
bulunuyoruz,1
dolarla,1
tarihimizde,1
görmediğimiz,1
ücretiz,1
satın,1
alma,1
yerlerde,1
kalabiliyor,1
kalınan,1
yerlere,1
edilecek,1
etkilediği,1
onları,1
hangi,1
arkadaşlarım,1
hazırlayana,1
ilişkisi,1
yürüyor,1
baktığımızda,1
geride,1
bıraktığımız,1
muhasebesi,1
kıyaslama,1
ücrette,1
partileri,1
kuru,1
değerlendirmede,1
bulunuyorlardı,1
tarihte,1
benzeri,1
görülmemiş,1
karşıyayız,1
seviyelere,1
demiyor,1
kaldı,1
belirttiğimiz,1
enflas,1
enflasyondan,1
kaynaklı,1
bulunduğumuz,1
bölgeye,1
yakın,1
coğrafyalarda,1
verelim,1
mısırda,1
endişemiz,1
yatırımların,1
kayması,1
ülkemize,1
tutmamız,1
yatırımcılar,1
edilebilir,1
mısırı,1
verdik,1
azerbaycanı,1
işçilik,1
maliyetleri,1
yapıyorlar,1
avrupayı,1
beklentisine,1
pardon,1
yapılıyor,1
ülkelerde,1
ülkemizde,1
yıllık,1
belirliyoruz,1
yılından,1
pandemi,1
döneminde,1
belirleme,1
tekrardan,1
ekonomimiz,1
uygun,1
şekli,1
belirlenmesi,1
cevabını,1
ürünleri,1
marketlere,1
varıncaya,1
hepsine,1
yansıyacağını,1
yanı,1
sıra,1
belirleyecek,1
etkili,1
ödemelerinden,1
borçlanmalar,1
staz,1
yaşlılık,1
aylıkları,1
başlı,1
yazılmış,1
yeni,1
maaşında,1
tazminatının,1
belirlenmiş,1
hazine,1
maliye,1
bakanlığının,1
yayınladığı,1
sirkü,1
aya,1
ait,1
açıklandıktan,1
yayınlanmış,1
unaa,1
yükselmiş,1
üne,1
primlerinde,1
borçlanma,1
yapacaklar,1
aralıka,1
müracaat,1
edebilirler,1
asgar,1
hatırlatmayı,1
yapmış,1
olalım,1
hatırlatma,1
ücretten,1
faydalanmak,1
staj,1
bunların,1
personel,1
sayılarına,1
değişen,1
stajer,1
geneli,1
günün,1
cebindeki,1
paraya,1
zamla,1
işçiye,1
mal,1
olarakta,1
çıkacak,1
resmi,1
gazetede,1
yayınlandıktan,1
yürürlüğe,1
luk,1
vatandaşın,1
cebine,1
yansımalı,1
işsizliği,1
düşürüyorlar,1
fırsatçılık,1
işsizliğe,1
etki,1
yaptırım,1
uygulayamıyorum,1
konuşacağımız,1
gündem,1
başlıkları,1
kısa,1
cümle,1
alırsam,1
konuya,1
geçelim,1
kamuyu,1
ilgilendiren,1
mesele,1
sektöre,1
sektörde,1
sonun,1
mesleklerde,1
çalışan,1
gazetecidir,1
akademisyenden,1
şudur,1
budur,1
tekstil,1
işçisidir,1
sektör,1
temizlik,1
elemanıdır,1
sektördeki,1
sevgili,1
patronlar,1
yapmayacak,1
kadardı,1
